proxy,owner,originalOwner,transfers,status,totalCOMP,totalWei,rewards-v3-base-0x9e1028f5-2197588-51059175.merkl.json
0x678FB5867750c96d5201276B7c900a18B3a36fb6,0xDFA0dB0665434A62E7cECa8a21d14f0FC9C94336,0xDFA0dB0665434A62E7cECa8a21d14f0FC9C94336,0,active,0.000004,4000000000000,4000000000000
0x7912Ec08Cc677669D745d97680aaD15c2d126919,0x0d609736cBE775380B54F5999cD8D065B41c7A83,0x0d609736cBE775380B54F5999cD8D065B41c7A83,0,closed,0.000004,4000000000000,4000000000000
0x89ad89df2fa98bf918Fd01FE1574F27761c7a027,0x0b6aaDc634a44D95571bC5C2a02583B143ecf980,0x0b6aaDc634a44D95571bC5C2a02583B143ecf980,0,closed,0.000004,4000000000000,4000000000000
0x8ca2aa503a7F988C1240e299E1Ee64ECFac6Bf93,0x895bb2f5fe1FA58c77dEdDAeFf1f59931a758A4D,0x895bb2f5fe1FA58c77dEdDAeFf1f59931a758A4D,0,closed,0.000004,4000000000000,4000000000000
0x9096648863B77C96E151a51dCEF4552dc3D74525,0x068c84f0dc496c981cb30E49B88f92f1179d64b5,0x068c84f0dc496c981cb30E49B88f92f1179d64b5,0,closed,0.000004,4000000000000,4000000000000
0xB88b4d8e0bA790D2fcca9C24689CbF58F6945Ca8,0x246dc1Bc5050D8f5CFE4660C39a5d3a1BC880ef9,0x246dc1Bc5050D8f5CFE4660C39a5d3a1BC880ef9,0,closed,0.000004,4000000000000,4000000000000
0x042C7b9c5D2F898beA2FB8f87F5DEd1b79Ef7888,0x7BE9f74E73f1d1aCe72d0e234202B9D079309DB3,0x7BE9f74E73f1d1aCe72d0e234202B9D079309DB3,0,active,0.000003,3000000000000,3000000000000
0x0eA419e2c67845673b590d54D7f76C60da2FddFD,0x075eE7f7D3e9D1cE6b3435c3B82990449ff424DE,0x075eE7f7D3e9D1cE6b3435c3B82990449ff424DE,0,closed,0.000003,3000000000000,3000000000000
0x13b98952F510a696673B833490167F9CC95a71A3,0x1038D95F1e7A6bB1475F8Bd4CEb88668fBECBc1e,0x1038D95F1e7A6bB1475F8Bd4CEb88668fBECBc1e,0,closed,0.000003,3000000000000,3000000000000
0x22E446768cE01D5c3e8b4a3d13598bF21F02f0AC,0x9D536d9d15392336dE236887C0a5F9E23840F58B,0x9D536d9d15392336dE236887C0a5F9E23840F58B,0,active,0.000003,3000000000000,3000000000000
0x2B6f7dD2FFDBa4cd9D98F8E58b9B44dAa525162d,0x412182e674C8990B12C5e87cEDae5C9322989f0E,0x412182e674C8990B12C5e87cEDae5C9322989f0E,0,closed,0.000003,3000000000000,3000000000000
0x391B0e8Df49f94E955683528e682608069d0ecF2,0x7Fe99FE7b065C15aB47482542E32B3dfCF5cdF57,0x7Fe99FE7b065C15aB47482542E32B3dfCF5cdF57,0,active,0.000003,3000000000000,3000000000000
0x42C14599fD0F2Ee7fD8fa8398fc5AB02Ff716691,0xe317d77d886EeBFdccDA93d1A07729Fa2c54F1Da,0xe317d77d886EeBFdccDA93d1A07729Fa2c54F1Da,0,active,0.000003,3000000000000,3000000000000
0x5c66FC99314594b9E83FF6847846Dc8a515e029d,0x8aE5d75Df2800AEAd7fB04Ab6E98D19D83dd03a6,0x8aE5d75Df2800AEAd7fB04Ab6E98D19D83dd03a6,0,closed,0.000003,3000000000000,3000000000000
0x6498F1BBF787F0D0f3b8236bB2Dae4CC78980482,0xB22af9a3BD1140d1f84a28D683f463d17cBA790E,0xB22af9a3BD1140d1f84a28D683f463d17cBA790E,0,active,0.000003,3000000000000,3000000000000
0x6e323dDEc08F3d54d97130eD26170f78cBEf34a0,0x59087EFE1C2de9A18D58AF192b0c7947CDB021F7,0x59087EFE1C2de9A18D58AF192b0c7947CDB021F7,0,active,0.000003,3000000000000,3000000000000
0x8ca312ee6E07025D099ff7475C800dcEEFAd38eF,0xF8605191B6669C9003E1107708456aF23dF88Cb5,0xF8605191B6669C9003E1107708456aF23dF88Cb5,0,closed,0.000003,3000000000000,3000000000000
0x94524B92E217Eb5DE7B394f5378819288557e841,0xff1A1AA3f81986CE934F42BE48488a6FDDB38874,0xff1A1AA3f81986CE934F42BE48488a6FDDB38874,0,closed,0.000003,3000000000000,3000000000000
0x9Dd4ceC3B3BF9Ac8aAADf47508CAC24a892dfaAa,0x3F3619C771471981A2f22d36e4E9091e7A7b577E,0x3F3619C771471981A2f22d36e4E9091e7A7b577E,0,closed,0.000003,3000000000000,3000000000000
0xaFa545369C0822d1b48A62fCC7feC96852333978,0xfda37Dc196B622837F313323deB2BF968273ecc1,0xfda37Dc196B622837F313323deB2BF968273ecc1,0,active,0.000003,3000000000000,3000000000000
0xB5AB2Df0d0080535db15C061069Ec0d04B1246eB,0xE75f066651bE0d9a34f4f43e2687Ed2C6a388c32,0xE75f066651bE0d9a34f4f43e2687Ed2C6a388c32,0,active,0.000003,3000000000000,3000000000000
0xb91a15C0668037aea43d0DA997116A961C34464B,0x00958684dAb34Ce23477891E4102516C1599e27F,0x00958684dAb34Ce23477891E4102516C1599e27F,0,closed,0.000003,3000000000000,3000000000000
0xDa28B65d5F9948eCf2425AE39BCfA3B65924891f,0x355D8185a2135680DF264107eE309C2F59D3B76d,0x355D8185a2135680DF264107eE309C2F59D3B76d,0,active,0.000003,3000000000000,3000000000000
0xe9863881eA8A67869D34B17C99Be2B0731c39382,0x5000715dC45b5581b1871C72c5Aa30d8853977f7,0x5000715dC45b5581b1871C72c5Aa30d8853977f7,0,active,0.000003,3000000000000,3000000000000
0xF3d406fe4242DDBE47129bC5F810c7d93dd108B5,0xAF618a8898ab5f8401c95f4C976Ddc9d9429f928,0xAF618a8898ab5f8401c95f4C976Ddc9d9429f928,0,active,0.000003,3000000000000,3000000000000
0xFE40E717566779C957B3c5723A4754889fD7d4d0,0xACD0129e0cBFE99BEd702cf1349D6856E1Ee85e3,0xACD0129e0cBFE99BEd702cf1349D6856E1Ee85e3,0,active,0.000003,3000000000000,3000000000000
0x3B94B12e4cB99E997b8D42629A5FFbdaad642668,0xD0F55F7E6AC44C9121b655BE7a1E1c425D52106F,0xD0F55F7E6AC44C9121b655BE7a1E1c425D52106F,0,closed,0.000002,2000000000000,2000000000000
0x3cDA0218C5c4BBf3177392984f0843781E9bF0f5,0x583924a6DFA73F20d7Cee1F067F56afECcDdA38c,0x583924a6DFA73F20d7Cee1F067F56afECcDdA38c,0,active,0.000002,2000000000000,2000000000000
0x4d010890d1c81F976D167cdd3b76E84316561681,0x42317711D81C859c1b741511c1B0B3191b0D1b37,0x42317711D81C859c1b741511c1B0B3191b0D1b37,0,closed,0.000002,2000000000000,2000000000000
0x8cC9074800C478AA4Be1F241590Ed27cAba04C5A,0x8BD1Cb86028d30FEa6781B0aA57D66b73897b40C,0x8BD1Cb86028d30FEa6781B0aA57D66b73897b40C,0,closed,0.000002,2000000000000,2000000000000
0x8f1d126a54a1B1E737b1CDd236d420a353247AE2,0xbE085c573AFdB8ab9904E80A1Cd9Bb9964a68abD,0xbE085c573AFdB8ab9904E80A1Cd9Bb9964a68abD,0,active,0.000002,2000000000000,2000000000000
0xa85604Eb62FeF79e24b665e19f643cF583Ae39BF,0x322B220709c1dc3B6bF0A9149edb3C003Ab3641e,0x322B220709c1dc3B6bF0A9149edb3C003Ab3641e,0,closed,0.000002,2000000000000,2000000000000
0xC5A90a1eaf3dfCAf878ac9AB98310f7626C05D42,0x97C6D5B8dd11D05591b230642f9AA3B79080dDe7,0x97C6D5B8dd11D05591b230642f9AA3B79080dDe7,0,closed,0.000002,2000000000000,2000000000000
0x097Cb3B76Bb768E12251aEE7299bb5Adee62031b,0x4B6aA2079109dE3713916B509905ee9635C64041,0x4B6aA2079109dE3713916B509905ee9635C64041,0,closed,0.000001,1000000000000,1000000000000
0x10Fd50a0d9879Fa72FD227D45B6aDF14911F98F0,0xAd967d3a9b3a397C99448DEA2d724909932E7D1A,0xAd967d3a9b3a397C99448DEA2d724909932E7D1A,0,active,0.000001,1000000000000,1000000000000
0x18c9108626070C28C68c15a23dD0FE107FA5F916,0x694b9C8f67578dfB91eb36e6C46B92a68ACfc731,0x694b9C8f67578dfB91eb36e6C46B92a68ACfc731,0,active,0.000001,1000000000000,1000000000000
0x203fDdfcb53a19B15F58180f6AC46D26A1DcaA72,0xC5787C27237417cE6E2f5F70cB6B088Db340Ad3d,0xC5787C27237417cE6E2f5F70cB6B088Db340Ad3d,0,active,0.000001,1000000000000,1000000000000
0x4e68bC003759A62F59315493d704C7bCdc6cd24A,0x352ff538750795b58172bA3279cd45ccea5eCc76,0x352ff538750795b58172bA3279cd45ccea5eCc76,0,closed,0.000001,1000000000000,1000000000000
0x72906A7de56f73790281Cba727Ff7efc7F5A3904,0x6C2bEe413F1CeAe90713db6EC4Eb0444d69023eF,0x6C2bEe413F1CeAe90713db6EC4Eb0444d69023eF,0,closed,0.000001,1000000000000,1000000000000
0x844682723FC616f68C80007B5e5797e9fb2Dc8Fe,0x0Eb0ddfB4350Bae7435aCD27504926204235A9DE,0x0Eb0ddfB4350Bae7435aCD27504926204235A9DE,0,closed,0.000001,1000000000000,1000000000000
0x8516eDaCb318fe5082364fd06e122Cd9c01FB1E6,0x0c113eA4746F918e63814E9cfB0981CB875934D5,0x0c113eA4746F918e63814E9cfB0981CB875934D5,0,closed,0.000001,1000000000000,1000000000000
0x858c07c5b589f943ab4cDc630Fce865D805870e0,0xC84dae024AeaCCe83cCC0efD6B54E2e9EB37aa84,0xC84dae024AeaCCe83cCC0efD6B54E2e9EB37aa84,0,closed,0.000001,1000000000000,1000000000000
0x872734c6bcfB8070daf20EC971Ca468d91DfF67f,0x65dBfeA82E8C3045ac8f6d5AA8ba9423dE485231,0x65dBfeA82E8C3045ac8f6d5AA8ba9423dE485231,0,active,0.000001,1000000000000,1000000000000
0xA5e975bA662ce4D911BD375FC9B52f0d80678C48,0x81686bF7Add4E8f22bdf00afCB4AE93F123A6429,0x81686bF7Add4E8f22bdf00afCB4AE93F123A6429,0,active,0.000001,1000000000000,1000000000000
0xaF95b27D34d8eB30c34d8f527F3F295c6E6AA3A9,0x3d7218772EF7B2D794008aC775823aCb34Fa1B62,0x3d7218772EF7B2D794008aC775823aCb34Fa1B62,0,closed,0.000001,1000000000000,1000000000000
0xb55B212A2571378a9A8ABa6C169f9AFA242a371A,0xAc812F11599F0D4051Cc03399b3E73075208E1eB,0xAc812F11599F0D4051Cc03399b3E73075208E1eB,0,closed,0.000001,1000000000000,1000000000000
0xD619AEA9692044E36C4F1dCF82E5d1E1A487779A,0x79B4aded3f376C60cC4392b2641404402003213D,0x79B4aded3f376C60cC4392b2641404402003213D,0,active,0.000001,1000000000000,1000000000000
