proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x5D946D9428108fB2A3883CEd7a1dE849D3a5Db14,0x5E0936B2d7F151D02813aace33E545B970d9c634,0x0000000000000000000000000000000000000000,0x5E0936B2d7F151D02813aace33E545B970d9c634,0,closed,0x4441495745544800000000000000000002ffffffff000000000000000000001f,30872624943172604564444479960030711304901124105797049151547794166342410567711,19103761,0xf1877c63a05a8364d2287d23aa3b5d4e3c5d714ee29f4054c3ad6bfba4e028ce,19104235,0x796e6f62e30a2b758ad52d95e982b6d2265efa8f6041e82035f8ec269bb693a2
0x0C6c1f1b5504339334f443e02DB5843c3BE74234,0x499B48D5998589A4D58182De765443662BD67B77,0x0000000000000000000000000000000000000000,0x499B48D5998589A4D58182De765443662BD67B77,0,closed,0x7773744554485745544800000000000008ffffffff0000000001000000000020,54029218865546753974108168440998270186389677416589515134447193538396900294688,19175653,0x67ddab46ab32d2f53c2d7b924d6d615b952b2184e2e74580c0929f7dd958ad14,19669535,0x167e17a7c532fe181ce583af61b7ae03acca67836d9afcd9344c28d51c666aba
0x47b0024D6688a728b83C5CeFC002A13495FD4E2f,0x3df71a587a968A4d070f905eb2805E9d36c273e5,0x0000000000000000000000000000000000000000,0x3df71a587a968A4d070f905eb2805E9d36c273e5,0,closed,0x5742544344414900000000000000000007ffffffff0000000000000000000021,39468411293217198849678299533711314601957117387476704817055269703814282739745,19181260,0x8f7a2bf768df338aeb589a7e9b4bcbb68ae30e1fd546924d8b2776b2696637dd,19568036,0xb4ccd8c962dfdee0b6ec3a0c455f3a22019e4a70952b1e32961ca26217d90e0b
0xF66eB727d6E0E9301f365B578DfB095d9F853a56,0x2D6B114c77F3355F204c37F657c680157e85dFA5,0x0000000000000000000000000000000000000000,0x2D6B114c77F3355F204c37F657c680157e85dFA5,0,closed,0x5745544855534443000000000000000007ffffffff0000000000000000000022,39473711971008973453169260976559156091734088283147329987680028793770703061026,19233366,0xbc95180ed67f2fe2d34dbca52f647be591fd1a084aa10ecc2083df2cc6416624,19268885,0x09b34071bfa85744b46834aade99593e48c0bda78a28f4deefb5a5eaa2921b69
0x89Eb261CC1CC7Cb02Fe79F53316C77c6753cA5ea,0xFaCEc1c32AE56097866A6c1dDA1124f2C6844F40,0x0000000000000000000000000000000000000000,0xFaCEc1c32AE56097866A6c1dDA1124f2C6844F40,0,closed,0x6f73455448574554480000000000000008ffffffff0000000004000000000023,50410392097943918028921024923434641694855494191143781040144537389106410291235,19237068,0x6f5d7cbb009adf218532e137c4dd28f059acbfbb89232fd9d2fc5763f8041943,19820525,0x6816f86e8f879f4a887968a45c2598550d0c0b98a1c95489ff25cea6af25b344
0x92E145aF10e7BcEAcBc5b9C6De12D9D034646821,0x5B9Adb7fC3eD8269AD0202A2dc5aa60Cd4cc91D9,0x0000000000000000000000000000000000000000,0x5B9Adb7fC3eD8269AD0202A2dc5aa60Cd4cc91D9,0,closed,0x7773744554485553444300000000000008ffffffff0000000002000000000024,54029218865546750847718706455113061658158570836775176292847904405528005050404,19244120,0xb2639584ac5168ca987f99f8ff1e36b3fc9a2676a0324270f09721ce3bb76362,19396570,0xc454dc06949211386a70d9aaff99346e48867c9ae826a29e4e074826361f8a05
0xBC1e10f67955d96e154F296d94a908AF4D29e102,0x5E0936B2d7F151D02813aace33E545B970d9c634,0x5E0936B2d7F151D02813aace33E545B970d9c634,0x5E0936B2d7F151D02813aace33E545B970d9c634,0,active,0x444149574554480000000000000000000affffffff0000000000000000000025,30872624943172604564444479960030711304911757929763328478531024622824653324325,19254504,0xe0a22e5b329740e5ff9a7ae0b60ecc8ee6fe73845a6f3ad843965d0e1b9eed7a,19254504,0xe0a22e5b329740e5ff9a7ae0b60ecc8ee6fe73845a6f3ad843965d0e1b9eed7a
0x6532e1fF7307638682e604959486D989CABf416e,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0x0000000000000000000000000000000000000000,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0,closed,0x5742544355534443000000000000000008ffffffff0000000005000000000026,39468411295014904964427312110721851901089781691266765933975706784083937853478,19258006,0x2d23ea49115313fdc6f9cb61b1e43129aef720951072a13446c17253b40e00b0,19700219,0xb3f9dd5baf4e39317ce6611fe745c125e3a4db422614ccd7fd0aa16de0ca9ec4
0x09fD938BB5B3c262bb8FF713fC2D96E6cd2c5A34,0xEa84E1b96bbC06Af9dA27572f65f3A5740F32998,0x0000000000000000000000000000000000000000,0xEa84E1b96bbC06Af9dA27572f65f3A5740F32998,0,closed,0x7765455448574554480000000000000008ffffffff0000000003000000000027,54004159027703151755293452039945737956048596437388790000963884121060622204967,19281122,0x86879b43c11edc43b18b567c45dbe1f89963518c5d9fa037c22d87436a90b276,19293915,0xe5de5cc9dc48078a8ec74020c10b7699fd7d6de37d6277fbe6ed1cb31f1ae920
0xaE08B94259F02416f5755a44136dE4598f2FE334,0x0A251dF99A88A20a93876205Fb7f5Faf2E85A481,0x0000000000000000000000000000000000000000,0x0A251dF99A88A20a93876205Fb7f5Faf2E85A481,0,closed,0x7765455448574554480000000000000008ffffffff0000000003000000000028,54004159027703151755293452039945737956048596437388790000963884121060622204968,19303626,0x20603307ad34e9a1d84bc30d30070bb1e8ef5562f7ab808d3bf071b6b7a1cc66,19411006,0x851b2afe6688be79f69890f1dcd586e6e68863742a738eb3e8967be29bb9facd
0x77E83da35D7Beb17bCe027A5F5b2333157d001fa,0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,0x0000000000000000000000000000000000000000,0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,0,closed,0x7765455448574554480000000000000008ffffffff0000000003000000000029,54004159027703151755293452039945737956048596437388790000963884121060622204969,19309154,0xb1ddb3e1266d68c6d5e1e082f0e5773fd97ee3ce373e8e92d37101afca0d5b0b,19679230,0xc68961a5109b50f5ca1a61d07a8361ed919ec1f3a82f28e129ba5e8e3dc907a3
