proxy,owner,originalOwner,transfers,status,totalCOMP,totalWei,rewards-v3-optimism-0x7e7d4467-118406276-156654460.merkl.json
0x8E0Dd247Ed3F86C7646e3CE4813cBC53C7653d76,0xb287EF106bA0030427b22a2ABba0ac65B0CDFD7F,0xb287EF106bA0030427b22a2ABba0ac65B0CDFD7F,0,active,0.000031,31000000000000,31000000000000
0x8Ebc42D3c8C21276FC9F1811a25b82Dc0D344732,0x64187B8A40f88A445681683676DfB848CdbAb9F0,0x64187B8A40f88A445681683676DfB848CdbAb9F0,0,active,0.000031,31000000000000,31000000000000
0x929B3cb48763C95317fA779CA63Cf70974F35505,0x267f3c93463Fb24B72ba4C5Dd23787D1CDAE59D5,0x267f3c93463Fb24B72ba4C5Dd23787D1CDAE59D5,0,active,0.000031,31000000000000,31000000000000
0x97eAd78e779148cC1244304F9AdFBdd404e5fEDb,0x054c2F551B2434caf63423252d7f5Ac1f2bcFFDe,0x054c2F551B2434caf63423252d7f5Ac1f2bcFFDe,0,active,0.000031,31000000000000,31000000000000
0xA47876D18D36d90557D09E87949Fc3fC9c2Aaa5c,0x43Fd3b1fB52E844264ba8511279e9D3c3A01A5e7,0x43Fd3b1fB52E844264ba8511279e9D3c3A01A5e7,0,active,0.000031,31000000000000,31000000000000
0xa930BcD8Dc35DE7731ee572456C9CD43eAfa45A6,0xb033cBfbf8514fdD48Aca49fa802Fe243b0Fb6ae,0xb033cBfbf8514fdD48Aca49fa802Fe243b0Fb6ae,0,active,0.000031,31000000000000,31000000000000
0xaE8b5dc9cf0EA8272bB31Bc81b2454da16Fead92,0xd1c805676244085838262806fFb92b21421e5B8d,0xd1c805676244085838262806fFb92b21421e5B8d,0,active,0.000031,31000000000000,31000000000000
0xBD58D5052128fcF04bbc6AcBf6555b17bc15c29c,0x48b0320c7E9Fc671841a713156dA73df75765c66,0x48b0320c7E9Fc671841a713156dA73df75765c66,0,active,0.000031,31000000000000,31000000000000
0xC2638fA19De11e0A4120B3972604A49A590ABf5C,0x764b749461d0B577fe1fc883f563DbA5CAf76B8B,0x764b749461d0B577fe1fc883f563DbA5CAf76B8B,0,active,0.000031,31000000000000,31000000000000
0xc3AF02A596c9Aff7d2Bb46a7E6Ad4955ca7204b6,0xCC676b8aa9d41c4A03695581be069582ED5B1AE6,0xCC676b8aa9d41c4A03695581be069582ED5B1AE6,0,active,0.000031,31000000000000,31000000000000
0xC8e35714185c44377A00e57C90433DB455563818,0x8C82E506F39AeeE8F8852b4f1a9F2410F72185E9,0x8C82E506F39AeeE8F8852b4f1a9F2410F72185E9,0,active,0.000031,31000000000000,31000000000000
0xcaf402C871Ba0C76D60C1D31c37CC6F0c9e9F36a,0xa3aFe0D0EfCd85E5fE1d132c792028D3d9782D14,0xa3aFe0D0EfCd85E5fE1d132c792028D3d9782D14,0,active,0.000031,31000000000000,31000000000000
0xCF371f8164075a63E8dfB5abA4FAc65557110960,0xC0283503E61F7d34c8363d349227Ff1fb42066e7,0xC0283503E61F7d34c8363d349227Ff1fb42066e7,0,active,0.000031,31000000000000,31000000000000
0xd7DfC3928A329F7Cff1c9Aab9ccd0121b0B95C6a,0x5EC275ed0A9E21AC15d72E62405050356e78bC2d,0x5EC275ed0A9E21AC15d72E62405050356e78bC2d,0,active,0.000031,31000000000000,31000000000000
0xDBD76F09db1F1edB00e688427C94e683420254C2,0x3b49e78CCb199424917582c93ba92DB0D220CE18,0x3b49e78CCb199424917582c93ba92DB0D220CE18,0,active,0.000031,31000000000000,31000000000000
0xe84161ffdcc24b319899A309c122dc18fb445633,0xea0000417c01F868B4BBF84bc51aCd99913A332F,0xea0000417c01F868B4BBF84bc51aCd99913A332F,0,active,0.000031,31000000000000,31000000000000
0xe9803c23f5E3E92135C6282Cc9a95aBB8547D553,0x8Eee59e87F13Cbe3Eb6e454025408A93EDAe6612,0x8Eee59e87F13Cbe3Eb6e454025408A93EDAe6612,0,active,0.000031,31000000000000,31000000000000
0xeab2277aA2574f3759f04a20622c20268B8e2331,0x3F427047CF3a8C4ba26dbe2f508B7048943A1142,0x3F427047CF3a8C4ba26dbe2f508B7048943A1142,0,active,0.000031,31000000000000,31000000000000
0xf039f138A10a570682B9784C36149657926991F8,0x50555c0bC7842f6a719df658215ea3119c6F0109,0x50555c0bC7842f6a719df658215ea3119c6F0109,0,active,0.000031,31000000000000,31000000000000
0xF489EDEBCa3449b3A70325AF09B021c7Bb0f3D7E,0x16Cc292409299964cA656dCA7e4D9926e10414Fb,0x16Cc292409299964cA656dCA7e4D9926e10414Fb,0,active,0.000031,31000000000000,31000000000000
0xf635989358352600786331748D6114202b4d6Ac9,0x65AC10C93ba58726d3863C5D26f9b9bca85F0245,0x65AC10C93ba58726d3863C5D26f9b9bca85F0245,0,active,0.000031,31000000000000,31000000000000
0xF79ba8a8F05a7C60A34de3A0Ad98A4F087f95A28,0xE2B32fD55874c610Ea8da9BC0b7f623D6cF8Df5b,0xE2B32fD55874c610Ea8da9BC0b7f623D6cF8Df5b,0,active,0.000031,31000000000000,31000000000000
0xf97E0c27812640eC517fB1023E4A698A31Ead202,0xd0319771F95375b161006fB2481fde74EB80cCf4,0xd0319771F95375b161006fB2481fde74EB80cCf4,0,closed,0.000031,31000000000000,31000000000000
0xfcaaf827AAaD3F81ff966c9323fe36F8FDA5e735,0xeA42Ef69409411026Bc5E01DE17c957FC2010D1b,0xeA42Ef69409411026Bc5E01DE17c957FC2010D1b,0,active,0.000031,31000000000000,31000000000000
0x0aD283F3e0FF02B461Fe8cB8Aef6F9826DE5a9e7,0xB07B64224be11ee446c37169d78b1c25b8831468,0xB07B64224be11ee446c37169d78b1c25b8831468,0,active,0.00003,30000000000000,30000000000000
0x19809c2C9c99080a212e3dc0993F2afea32e9b76,0x2D69C985Dcd6a1f5bdAFba9982FFAb82Dc47cE23,0x2D69C985Dcd6a1f5bdAFba9982FFAb82Dc47cE23,0,active,0.00003,30000000000000,30000000000000
0x24bE8B6A00790f1Ea75d4A5Cf10Bf37D6D8A3792,0x2f94828120b3c4D73B2179c5cf0dCE1D34add6cf,0x2f94828120b3c4D73B2179c5cf0dCE1D34add6cf,0,active,0.00003,30000000000000,30000000000000
0x2571Ae7dE395AD01Aa3e6Ac4B8ab1C7B23Ff7633,0x81D09CA49A22cb027C4Fac6Eb51D6d3eb324CCb6,0x81D09CA49A22cb027C4Fac6Eb51D6d3eb324CCb6,0,active,0.00003,30000000000000,30000000000000
0x34D327b42f25a4b6dAC90C1C6114Ef1B18CC521F,0x50F9a9a70e8D83E98f89b83622081Dae116D9427,0x50F9a9a70e8D83E98f89b83622081Dae116D9427,0,active,0.00003,30000000000000,30000000000000
0x3FB8aD6FE2bBE6b263977E1EEDC260392b72F80A,0xd23696C6FCE464F32334A12fE2434b5A92D02f99,0xd23696C6FCE464F32334A12fE2434b5A92D02f99,0,active,0.00003,30000000000000,30000000000000
0x461A45d4d249704304D59B1fb9787e7E336B948B,0x685AEFAFaE05Beae21b22702e583eCb5c1A19842,0x685AEFAFaE05Beae21b22702e583eCb5c1A19842,0,active,0.00003,30000000000000,30000000000000
0x491f90CeaA0B97f852eC2E4f4e5C6A6Db086d5f9,0x6611C2Ee26FCcE4ee722455269a38b20D693026E,0x6611C2Ee26FCcE4ee722455269a38b20D693026E,0,closed,0.00003,30000000000000,30000000000000
0x4bf5f0037f1832721C1EFd42d8bA7bA9506a0813,0x854C5c62F52af47A78Da8aC371677418DfDb6135,0x854C5c62F52af47A78Da8aC371677418DfDb6135,0,active,0.00003,30000000000000,30000000000000
0x5547bcC2826009C8812a0D1131281a4dA7efB023,0x1FCbE66d1d53D866e2c0Ccd35ED9039D0580E62d,0x1FCbE66d1d53D866e2c0Ccd35ED9039D0580E62d,0,active,0.00003,30000000000000,30000000000000
0x65f014D8f9149989B0E7dF95C272C65c9d2DaE3b,0xBA6565F98FebF55452d8cBa70c7dDd995AFB09e3,0xBA6565F98FebF55452d8cBa70c7dDd995AFB09e3,0,active,0.00003,30000000000000,30000000000000
0x70404Ac53BC26893966339146EAAd4cFd596de8c,0x591dba5076D1801A287524034F133a0a90D6D98e,0x591dba5076D1801A287524034F133a0a90D6D98e,0,active,0.00003,30000000000000,30000000000000
0x752d22569232fA1D50638261f91fb720DBa9113F,0xadC7Da3373Be7BD27C0aC4109caCD6025bda1CD9,0xadC7Da3373Be7BD27C0aC4109caCD6025bda1CD9,0,active,0.00003,30000000000000,30000000000000
0x87E3925C296F0c5CAf9a18D1592FE05d032561cD,0x81d901E119b64B7A1CAA9CEf03204067F287E9a1,0x81d901E119b64B7A1CAA9CEf03204067F287E9a1,0,active,0.00003,30000000000000,30000000000000
0x9CDcAE7E1AD77CD86Dc36bADFefB8c24611a9EBb,0xE77Dbc440A886Bce84c267C90032d55Ee1e4072C,0xE77Dbc440A886Bce84c267C90032d55Ee1e4072C,0,active,0.00003,30000000000000,30000000000000
0x9f309Bad5D7304c00640BE5aD2dc6c20A123C824,0x46f6e3fcC0dEf691906d6c92C44dD032aeA8049D,0x46f6e3fcC0dEf691906d6c92C44dD032aeA8049D,0,active,0.00003,30000000000000,30000000000000
0xB21eF97fC96A48EF19b5B8C3898c64D33fF5794b,0xB2F1243914D757E38F86dcAEA60578E8d8B74e36,0xB2F1243914D757E38F86dcAEA60578E8d8B74e36,0,active,0.00003,30000000000000,30000000000000
0xcc605d3B60AE14472800d5eB444B68513Db023B6,0xAFB80A2DAE76Dff9A89e0ac93F9b9Dbf6FEd2BfD,0xAFB80A2DAE76Dff9A89e0ac93F9b9Dbf6FEd2BfD,0,active,0.00003,30000000000000,30000000000000
0xE1EAc4F38C8e3FF9d7d0D530CBCb62bA9A2b1d48,0xA31110b7adE3C61F067F2614F7DA6D65a58Ae744,0xA31110b7adE3C61F067F2614F7DA6D65a58Ae744,0,active,0.00003,30000000000000,30000000000000
0xe2d762D8AB2d312b47F3EdE3b3F9d5706220953e,0x6d4ED48D4Aa46bCf3648D211CEc7cD795327BD52,0x6d4ED48D4Aa46bCf3648D211CEc7cD795327BD52,0,active,0.00003,30000000000000,30000000000000
0xe4103e4B5191c5bA60feDd5aF4F8F0Dfd3ca055C,0x2Edb457834945b0c7098751570010e771DC5dFCc,0x2Edb457834945b0c7098751570010e771DC5dFCc,0,active,0.00003,30000000000000,30000000000000
0xEEE6C6c1e4f09280cC3DF233Acb7483582ba77bD,0x3d39271D21F22a0d434e8D6b0756B0840b2361C3,0x3d39271D21F22a0d434e8D6b0756B0840b2361C3,0,active,0.00003,30000000000000,30000000000000
0xf1657Ed69e1e748Ac0c15D8c97Cc9F1832f231AD,0xcded722cf57761C5d8E02459853B9AF1ce282A4F,0xcded722cf57761C5d8E02459853B9AF1ce282A4F,0,active,0.00003,30000000000000,30000000000000
0x578F18e5430350d852bD355dafe1f88E3f84A309,0x2D71a67D4eE87b23FDc952ccAeB698d3255ec319,0x2D71a67D4eE87b23FDc952ccAeB698d3255ec319,0,active,0.000029,29000000000000,29000000000000
0xf4d569d48e8bF4a13f7CCEc186073D487f6209dD,0x16bC42a8D77AB79e8Ec3bD9C1D8BCA47626Cc6F5,0x16bC42a8D77AB79e8Ec3bD9C1D8BCA47626Cc6F5,0,active,0.000029,29000000000000,29000000000000
0x95Fd656f80372F70E9a47B7921bdec7297Bb4Ecd,0x5C0Ff6409f322EAe13e653002CC3c612C75107e1,0x5C0Ff6409f322EAe13e653002CC3c612C75107e1,0,active,0.000028,28000000000000,28000000000000
0xCdFA4ce8dbDd74ba1f9b38fE8e1ECB04a11b1F57,0x234d469154eD5cEC5A8C22b186e4766d556702ff,0x234d469154eD5cEC5A8C22b186e4766d556702ff,0,active,0.000028,28000000000000,28000000000000
0xD032fc030d448c7cF46Eccbda341bB9710F41621,0x602eDE5ef065c2995d5a3bA1A8C51e6EAa7bec4f,0x602eDE5ef065c2995d5a3bA1A8C51e6EAa7bec4f,0,active,0.000028,28000000000000,28000000000000
0xc2eDff23318D148a2c2E38943e5aE59Db8bd2D11,0x5f9908aa2af7653CC50f9d93416B8c96E18b957F,0x5f9908aa2af7653CC50f9d93416B8c96E18b957F,0,active,0.000027,27000000000000,27000000000000
0xFAE252dCB5894C908B9E6244A480D8E86F9F828C,0xFAA7B30897670cbf81f65bfC2590b79bF986bddC,0xFAA7B30897670cbf81f65bfC2590b79bF986bddC,0,closed,0.000027,27000000000000,27000000000000
0x13871c1C91EeBBfccB55ABF34453e6ff1560e74F,0xe5629e7239a9F6d93BAfa10c841d269B06302013,0xe5629e7239a9F6d93BAfa10c841d269B06302013,0,active,0.000026,26000000000000,26000000000000
0x43Bc99b92dB336B28B2E3665a38197A090F5B313,0x87b7086009fca5c905F0df66b62aFF15af7DDFF0,0x87b7086009fca5c905F0df66b62aFF15af7DDFF0,0,active,0.000026,26000000000000,26000000000000
0x5ba28900d6F0e2014589728A9E86BE3Ab9797c14,0x6635Adab49d0e97093c95B6C70961B7fAdD71a29,0x6635Adab49d0e97093c95B6C70961B7fAdD71a29,0,active,0.000026,26000000000000,26000000000000
0xb620bC85DF83b5C118D8624c0b7Ad340Bd908117,0x76365Aa0C59bB130D417B9e6f118528668a49c26,0x76365Aa0C59bB130D417B9e6f118528668a49c26,0,active,0.000026,26000000000000,26000000000000
0xca0b01EFBC0a89eFDd399C206E51C3a6dcfE5Ca2,0x7075cc935819668E94a07F1b4d3AFe64006143b1,0x7075cc935819668E94a07F1b4d3AFe64006143b1,0,active,0.000026,26000000000000,26000000000000
0x039F9C520398930C9E2bF424b8D7D1c8Dbe0Ee3b,0x43424e49587AaE46066CbC857128b7f5b2138342,0x43424e49587AaE46066CbC857128b7f5b2138342,0,active,0.000025,25000000000000,25000000000000
0x240763613c886486fd9747CB03B1a9fBA7678349,0xAA6b3D95D480Ee0206e141FCaCCE19667f9E4fbf,0xAA6b3D95D480Ee0206e141FCaCCE19667f9E4fbf,0,active,0.000025,25000000000000,25000000000000
0x78851190dDB843d633C5C52736C795E106E168d9,0x617241B5c575ae4c27C1642Bdae68f2b3Ad6EBe7,0x617241B5c575ae4c27C1642Bdae68f2b3Ad6EBe7,0,active,0.000025,25000000000000,25000000000000
0x982aEBdd466B13D09022a158B4DC4f5589Fe15F0,0x13E9Cb8F72E5b64a4f1511f88872a9c6dE69d20B,0x13E9Cb8F72E5b64a4f1511f88872a9c6dE69d20B,0,active,0.000025,25000000000000,25000000000000
0xcdb6Ef27bf24DF4Ba794E83B5a81416D248E1727,0x0509Eb26572f7eEbb29Aa8f9490702906e10eb71,0x0509Eb26572f7eEbb29Aa8f9490702906e10eb71,0,active,0.000025,25000000000000,25000000000000
0xD6704c989D9a3716A5eadc96cB05F8e9725E7B26,0xbCf44bc26261e0f9D3e403D2628Bc4001889066A,0xbCf44bc26261e0f9D3e403D2628Bc4001889066A,0,active,0.000025,25000000000000,25000000000000
0xF439Cb83532bAA6deF2707b2e78Cf61236BEC18A,0x7a895C720f0A505f50B0522D3B7559769E89347e,0x7a895C720f0A505f50B0522D3B7559769E89347e,0,active,0.000025,25000000000000,25000000000000
0xF4C57f24752Ed5229a7613e8c230f56a36256045,0x4FA8021dC6beE94136E8e3FDd94DE520B4B8754d,0x4FA8021dC6beE94136E8e3FDd94DE520B4B8754d,0,active,0.000025,25000000000000,25000000000000
0xfA4cc7AD1BDaaC0aC56fC6A2766aFA74e17Fd5CC,0x4F5723979a70eACd03155a3cD0596f40Fe2fed46,0x4F5723979a70eACd03155a3cD0596f40Fe2fed46,0,active,0.000025,25000000000000,25000000000000
0x26A36F3F610b3Cb644D9f9Eb8D008cb89145e383,0xa6b57FB2257029C6450f0B86A4a588719075e706,0xa6b57FB2257029C6450f0B86A4a588719075e706,0,active,0.000024,24000000000000,24000000000000
0x510e5cb87323EE354702367E7eC4e3E946367f60,0x8405EeA3fEE5f1bC45DDdB36FbAD01810D8b6A82,0x8405EeA3fEE5f1bC45DDdB36FbAD01810D8b6A82,0,active,0.000024,24000000000000,24000000000000
0xCBCF9d2f26E36D41bd2437A1Cce7B0b91dB48E29,0xe98d7CB560E347d418EF206682C4BA659AcF78B2,0xe98d7CB560E347d418EF206682C4BA659AcF78B2,0,active,0.000024,24000000000000,24000000000000
0xFc5645eAFdEC2c4F1b3322581122E7cfCf6Db493,0xfF144F60221fD6921D72f4915EB088582C31ebB2,0xfF144F60221fD6921D72f4915EB088582C31ebB2,0,active,0.000024,24000000000000,24000000000000
0x1383AC366e90EdF0957614d1481Df6201116899B,0xeB939516A1f91c2D386d435f3AdE8ac396E5C97a,0xeB939516A1f91c2D386d435f3AdE8ac396E5C97a,0,closed,0.000023,23000000000000,23000000000000
0x1986Dd5Ec47888C9FD6a7cc42bC6f48e3205080B,0x496991C0c6Ec537B87A5CfFF41314B06f84D27f1,0x496991C0c6Ec537B87A5CfFF41314B06f84D27f1,0,closed,0.000023,23000000000000,23000000000000
0x3D35e17de5408179e08374250d1c88f47b7ACd0D,0x55D554BfdE1E61c72fa3C9059cDf3f739d92679a,0x55D554BfdE1E61c72fa3C9059cDf3f739d92679a,0,active,0.000023,23000000000000,23000000000000
0xC9888eF34DC3ee439c4C2310a3888b543012e491,0xd915185860C732c991bE071948e24a1d01F062f6,0xd915185860C732c991bE071948e24a1d01F062f6,0,active,0.000023,23000000000000,23000000000000
0xcF65d5d4456c4c0CD2A665795969A05e1B1f0541,0xAaEa2f0F79f22737fb2080E0C008dE10D9ea9273,0xAaEa2f0F79f22737fb2080E0C008dE10D9ea9273,0,closed,0.000023,23000000000000,23000000000000
0xCA58E432F56F662c017A9b67E3AD7B0FDDf48Cd6,0x28552Ea8B232Fc63d6ce69692D8A723eFc5D4502,0x28552Ea8B232Fc63d6ce69692D8A723eFc5D4502,0,closed,0.000022,22000000000000,22000000000000
0xb45000f89289f5e6cdEe3D963C24C43dAebd0AdE,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0,closed,0.000021,21000000000000,21000000000000
0xcAc2369C0b44773f3d0904b979937f01649b3F83,0x3c7F2Ab002111Ed02e267107dEF311900ef0F085,0x3c7F2Ab002111Ed02e267107dEF311900ef0F085,0,closed,0.000021,21000000000000,21000000000000
0x2B0A81ac6D0437F1AF2D1783aeA6d1ca0A721291,0x599275bE9753Ecd8E6c380A7Ef78E38711b8F212,0x599275bE9753Ecd8E6c380A7Ef78E38711b8F212,0,closed,0.00002,20000000000000,20000000000000
0x551Edb3BFC4913b894421E42E7750D5069E09DB9,0xb353D1ef1668c77772Ac26058D7f7ab58ddD39Df,0xb353D1ef1668c77772Ac26058D7f7ab58ddD39Df,0,closed,0.00002,20000000000000,20000000000000
0xabb7672816b521D7481043f3a62Ce36A6d1A7297,0x7E91075de33e2E8c3ba85d706153f45368f16761,0x7E91075de33e2E8c3ba85d706153f45368f16761,0,closed,0.00002,20000000000000,20000000000000
0x481b1CC4c57c4C0b11292199413667Da0d65399E,0x772060A04EF46e273beC777B7F6e9E5182d834b5,0x772060A04EF46e273beC777B7F6e9E5182d834b5,0,active,0.000019,19000000000000,19000000000000
0x5aBABe6Ed49dE5B1A061BBfDF7f42df55f6B6EC1,0x81714a5de55271A321734023911C0d83b6ec89E9,0x81714a5de55271A321734023911C0d83b6ec89E9,0,closed,0.000019,19000000000000,19000000000000
0x6C8dEdff1Fa88bCED9D0fd8edF17987Edd869167,0x2F462c939487B148D3D7FB0b47EC1605c51A4b8c,0x2F462c939487B148D3D7FB0b47EC1605c51A4b8c,0,closed,0.000019,19000000000000,19000000000000
0xBc27388aE4911B6516cAb6536203cb145AA6e480,0x5dfBceAa6600fFB2654F6adBbA7935E18e7bfce9,0x5dfBceAa6600fFB2654F6adBbA7935E18e7bfce9,0,closed,0.000019,19000000000000,19000000000000
0x19341fd88d69b8D44BfFCcD3a774F113F4738929,0x420DC0f4B48f741Cc1648b32c8939821eDE5F33F,0x420DC0f4B48f741Cc1648b32c8939821eDE5F33F,0,closed,0.000018,18000000000000,18000000000000
0x3e7EeE84CdaDb719D99bCe66759E5D152Ebe095B,0x6A5F3B0cE00d44AdE2286B1131F6a7e196364724,0x6A5F3B0cE00d44AdE2286B1131F6a7e196364724,0,closed,0.000018,18000000000000,18000000000000
0x9193AE1BeCAb768761c3eA03D65C946d923E5893,0x53d99C99098F0BA651ce7b17Cf06095045443b74,0x53d99C99098F0BA651ce7b17Cf06095045443b74,0,closed,0.000018,18000000000000,18000000000000
0xeC50733746d13e007543Ab4d165D6697B7fB612B,0x57801104915B3807AD8f8d5fD9e5450a719F95Ce,0x57801104915B3807AD8f8d5fD9e5450a719F95Ce,0,closed,0.000018,18000000000000,18000000000000
0xf63d237d273b4d090aEf68AA9a02974ca1bf05a6,0xFf4645d7898436fCa56e4aD5840a06442366698A,0xFf4645d7898436fCa56e4aD5840a06442366698A,0,closed,0.000018,18000000000000,18000000000000
0x6508bfe8A75f62861cc6ea054Fdfb82B0C879629,0xd50cc23a9F159B480041c98eedB0c438EA73086b,0xd50cc23a9F159B480041c98eedB0c438EA73086b,0,closed,0.000017,17000000000000,17000000000000
0x813886E03Fd8fe3D53F7A3A9772C9Bc86B3499C1,0x573D5009C9b0f2E51beE8796d784ace499E062De,0x573D5009C9b0f2E51beE8796d784ace499E062De,0,closed,0.000017,17000000000000,17000000000000
0xBE20e873b6fFf5107EcE8325E12037485da4cc5c,0xD06AF541903ea822885aCCAA9Aa05690A5BD4928,0xD06AF541903ea822885aCCAA9Aa05690A5BD4928,0,active,0.000017,17000000000000,17000000000000
0x1224F14041eBeA8F00C721FC0Ac6aDfEDB67BA16,0x07c87bC9CcEe8810c10ABea1F933A41361749Dd4,0x07c87bC9CcEe8810c10ABea1F933A41361749Dd4,0,closed,0.000016,16000000000000,16000000000000
0x21CfdF389Ee88D597E972eB12351001556836B06,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0,closed,0.000016,16000000000000,16000000000000
0x367CB22BFBF5EC784C5963af9293C3254E7C53Af,0x67491Aa0BaEfc36DaE58785fE141782a5D42154B,0x67491Aa0BaEfc36DaE58785fE141782a5D42154B,0,closed,0.000016,16000000000000,16000000000000
0x3bf7f3705fF87b4046b7BCd813aecF00579D31D6,0xc5B88F7134884FAA9651eAcE5d55592Eb5eD2dab,0xc5B88F7134884FAA9651eAcE5d55592Eb5eD2dab,0,closed,0.000016,16000000000000,16000000000000
0x3E82178Fc252BD006065C4Ca182b4FA9a2B01f9f,0x1fed190cFd8f0931b77878554354405b26622678,0x1fed190cFd8f0931b77878554354405b26622678,0,closed,0.000016,16000000000000,16000000000000
0x61B0F35CA8276De527057f0Fc7a0196da6903ADD,0x6Caa0564a16417024D2c89f874fE96A87D38cd74,0x6Caa0564a16417024D2c89f874fE96A87D38cd74,0,closed,0.000016,16000000000000,16000000000000
0x9481c8f2372D6BF2ec8498c0D10BC96BF0a78Ea3,0xC11dE11ff2FAB0E443FF2480Def1642708db3809,0xC11dE11ff2FAB0E443FF2480Def1642708db3809,0,active,0.000016,16000000000000,16000000000000
0x1a4cB6C54AE3a39FC1B8b014435E19B33B5cc821,0xe196494D34d95B0B81221EB0910FFa9b837Bd254,0xe196494D34d95B0B81221EB0910FFa9b837Bd254,0,closed,0.000015,15000000000000,15000000000000
0x36cB82fc459630f8FE45c64395D40891015dee3b,0xfa3cF439ecA6add6cF16b6Bb2423D4155564aA1b,0xfa3cF439ecA6add6cF16b6Bb2423D4155564aA1b,0,active,0.000015,15000000000000,15000000000000
0x9Df02F76b881E5F0c2C2331d1F123F07BA970243,0xD12965F7dA66Fe291332FEC9ff2C043B3dB01ae1,0xD12965F7dA66Fe291332FEC9ff2C043B3dB01ae1,0,closed,0.000015,15000000000000,15000000000000
0xA2bCa687d0830f87Fbd22af254a7d7Dc421C5E4A,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0x708433FeC305C3Ed2CA89ab2f4c09d443aA6AE55,0,closed,0.000015,15000000000000,15000000000000
0x5ce238b74BB579C3169b74E30c910c2C7172B885,0x6E59426C652C87060Fc0378e1181a5013B0251fb,0x6E59426C652C87060Fc0378e1181a5013B0251fb,0,active,0.000014,14000000000000,14000000000000
0x732df0F39Fab39F91062CBbE727B682CAEF03324,0x4Dab6DA6846F82C93354aE90F8B56993Efb1e5B1,0x4Dab6DA6846F82C93354aE90F8B56993Efb1e5B1,0,closed,0.000014,14000000000000,14000000000000
0x82bA8728A621a3574bDBb668493BAB77F1301637,0x7dC3E945238fdB44936eEbe654422A83bdf5D9fF,0x7dC3E945238fdB44936eEbe654422A83bdf5D9fF,0,active,0.000014,14000000000000,14000000000000
0xAcf3f42D4E0B766a1DbA625a799b7Be94c1AaAD6,0xc6df0d0eF04c23Af4c55DBCb7b8750BB1D03fBFb,0xc6df0d0eF04c23Af4c55DBCb7b8750BB1D03fBFb,0,closed,0.000013,13000000000000,13000000000000
0x137f3462a7c5A5571e2e36A5b39B8828B23135eF,0x0FA8e9e3Dc7B71a7D8837C52626A123BD5Aca9cE,0x0FA8e9e3Dc7B71a7D8837C52626A123BD5Aca9cE,0,closed,0.000012,12000000000000,12000000000000
0x158E3af9e20c251826Dc3207Afd941F59F937281,0x5979d13d648c831607A63cCCaaEEB917b6BDB622,0x5979d13d648c831607A63cCCaaEEB917b6BDB622,0,active,0.000012,12000000000000,12000000000000
0x1A85B1E370ba0C068ACB3a7737d51d979A12416f,0xF915B23769a4D1De0cC4dd152013C1AA4c115eC1,0xF915B23769a4D1De0cC4dd152013C1AA4c115eC1,0,active,0.000012,12000000000000,12000000000000
0x3706C0f071DE63ee1f1b71B951aD184c0b93DF5e,0x1862F27Cb5979ee150B9370A502F30E017eE0877,0x1862F27Cb5979ee150B9370A502F30E017eE0877,0,active,0.000012,12000000000000,12000000000000
0x3a2Ed5c07519ee8ccfEf31D7cDeE2d660C402736,0xE8307ef721D73EA2791183eD48CC326e10C16Fd6,0xE8307ef721D73EA2791183eD48CC326e10C16Fd6,0,active,0.000012,12000000000000,12000000000000
0xAF4361a54a1616F3F0e55875e5A4436d824D2877,0x53d58559CB7083Ac9eDd14b49566E01A3b228d98,0x53d58559CB7083Ac9eDd14b49566E01A3b228d98,0,active,0.000012,12000000000000,12000000000000
0xCE5BaBb9362877bCFefA228ff3D1FDeC93dbC7f0,0x9ced44Ca3317d8d36a200c2b1A85161912180708,0x9ced44Ca3317d8d36a200c2b1A85161912180708,0,active,0.000012,12000000000000,12000000000000
0xd0fe40E7b32b987d24c308966C27e014861d4336,0xE238Bd4e5c2c3b21273c138F5dAB8b525f224025,0xE238Bd4e5c2c3b21273c138F5dAB8b525f224025,0,closed,0.000012,12000000000000,12000000000000
0xe1Da3aAE3E1C1423B690FD9c9E97004Bb894E426,0x412778669021329654cae8c4Af52A5BEb2699AA3,0x412778669021329654cae8c4Af52A5BEb2699AA3,0,active,0.000012,12000000000000,12000000000000
0x3A6E0dD6786f3eA370927DD6dc3C5251edcb8717,0xaeBE054CbbFD6aA86c3f2CCd64d723Dfc3E41249,0xaeBE054CbbFD6aA86c3f2CCd64d723Dfc3E41249,0,active,0.000011,11000000000000,11000000000000
0x4A597FCC15651EaDeBE5D825156e84cF7Ebe6aaD,0x3d5e692Fe5748C62E68702789A47972583C567C1,0x3d5e692Fe5748C62E68702789A47972583C567C1,0,closed,0.000011,11000000000000,11000000000000
0x4F5b885653d8e7F1fFF74cf2Eb8CE614B5B81e68,0x6132eD080163EEbc95a81AD76B9998d351C2Abf8,0x6132eD080163EEbc95a81AD76B9998d351C2Abf8,0,active,0.000011,11000000000000,11000000000000
