proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0xf051d773Da668c3Eb61495658626934cB120F10D,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0x0000000000000000000000000000000000000000,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0,closed,0x574554485553444300000000000000000dffffffff000000000000000000001f,39473711971008973453169260976559156091742063651122039482917451636132385128479,7355707,0x5da0f6ef2ae3411e2b90f940cea83b4ad7c9151c04b127aed1b2eb0ed43a7fff,13246706,0x8472e88a6a44a3eb53943837bcde7413c324fa836f255be51a84d8b6efb73202
0x070B6f8206F4fF1f093784Fc0c66A999Be3D6ABD,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0x0000000000000000000000000000000000000000,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0,closed,0x574554485553444300000000000000000dffffffff0000000000000000000020,39473711971008973453169260976559156091742063651122039482917451636132385128480,7388805,0x793d69387355b3d22aeeac187cfb061e901fe59a1ea57094e21b54479510d9a4,13246767,0xb44493466826941b4b380e9ad526dfb224908d34aa802b679e5c9cc612671bcf
0xD199242084dFec06b64fF82B6eB26E5244eCe8e4,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000021,39473711971008973649402249993354492626795733047715410836454913068774912426017,7426780,0xbac998cbfd181923cc75cd33eff9acbb5eb27887c123b500e1eb638b8709754d,8240531,0x322489e699921241d4ad769660d5c07ad47954f7406dd6d5dd6b18b1d26c5f09
0x4983d9Bbd6B6975468DDA03D14cF8C2D2E4EE51C,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000022,39473711971008973649402249993354492626795733047715410836454913068774912426018,7426842,0x05c5551f183d57c65f9f80f1eb45a6add1c8841bcdc0ebab0a15f9d50cce6b6b,8240484,0x29e8dca3d2a0689f5fd8d8e6437bb1aa4ecd31475c6b78105b9a8d8c5f61a37e
0xFa1A029fD60aDD490d4Ee77Da2432caD7Bfa7274,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000023,39473711971008973649402249993354492626795733047715410836454913068774912426019,7426881,0x549cc9346de5e3a5b4437d999f7334e3acb4a25525b953dea075e52406884798,8240501,0xd7cbb71a8e2e9a304ff7a05954d98030725d2f5cd07fc8044a6306772bc981f3
0x9D42e7d23215862516C0c0Ad6E27Ba5708226672,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000024,39473711971008973649402249993354492626795733047715410836454913068774912426020,7426942,0x63c3649c16c451499f6b7f9bd8265a49a1b2e371ef7c1db698f8b18946b44098,8240440,0x8fe8c87068e6f7b80f5594bb6d871e7e17fd2615e98dc0f70b5e260751bc9daf
0xf17D0FD83AB98CbEd3e7489400b2f180006323c7,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0x0000000000000000000000000000000000000000,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0,closed,0x5553446243444149000000000000000005ffffffff0000000000000000000025,38593712403864606078657308278566430825340302812958296127958804591053249708069,7466494,0x85c3dc72e3912eed1b3cb0500128e8a772058c6d9c8b6631aab2c9323c40d751,8026725,0x5d9eada5050c11943cc850b639514826a01b45f2095e4973e0fc4f9d4cce88df
0x4919582E3464d6A0b65bc4FDCFD02054C5a7BbD7,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0x0000000000000000000000000000000000000000,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0,closed,0x555344624355534443000000000000000dffffffff0000000000000000000026,38593712403871628368168046608945378236675668414564396846352376968886408445990,7595171,0xfe89d600814c23746c80f4c72a39b5580e5a1713d531899803e76317a20d7572,7635188,0x43b4430ba70b99e960aced8a42ffbc0ee24459a4543301bf14b0f52c5ed7b6f5
0xc4b12Ea262b63C1A95cD6B5228b3C71615d1000A,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0x0000000000000000000000000000000000000000,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0,closed,0x574554485553444300000000000000000dffffffff0000000000000000000027,39473711971008973453169260976559156091742063651122039482917451636132385128487,7606059,0x81dfebf7d0c1117ee8f1228c2117d7ff491522d8c3167466f5dee2aeec0dc4ab,13246807,0xe1468f27f46721482f49b563942e9e58d13a87300a6886427059979be89d2c40
0x1D0890961631B469EB47B4365A1b02520FFf9768,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0x0000000000000000000000000000000000000000,0x82E8936b187d83FD6eb2B7Dab5B19556e9DEFF1C,0,closed,0x574554485553444300000000000000000dffffffff0000000000000000000028,39473711971008973453169260976559156091742063651122039482917451636132385128488,7606132,0x7756fa9d951937ea6b01fb3bab3891a74c5a5592f618c1f251e7be23ec99aeae,13246633,0x5243b14154f65015b566bbf1b7d8543b4e36508cdaf5dc3f0db5db776b2d475e
0xF766eb14321eCe9787Ee48dA4f59F4382C63De84,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0x0000000000000000000000000000000000000000,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0,closed,0x724554485745544800000000000000000dffffffff0100000000000000000029,51686158882962056999029720274720315026942447058836641981410871754088586936361,7748692,0xf1a7dd9ae05aab42ecc23e31ea042ad3ae626da758de35d5dfa2ccfd55a2e294,8573088,0xfa4b84f52626d0ea7d69e786cf8f688cef107c98136e3f56212eb9016dbf44f8
0x42e7F08f64C0244e702CEe46a1aA1fA7208C5094,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0x0000000000000000000000000000000000000000,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0,closed,0x724554485745544800000000000000000dffffffff010000000000000000002a,51686158882962056999029720274720315026942447058836641981410871754088586936362,7748704,0x6e8313f8e439a2b57715fd68cdc5a9c48217c9092306882396c6af751b903b76,8573103,0x3e6a2fd7c757d56fe0fdcece7cfb681bc97e0dde34b51160db253a8f40862c9a
0x365217496544D3b5a1da3fCdABfFA3a219Bd7218,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0x0000000000000000000000000000000000000000,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0,closed,0x724554485745544800000000000000000dffffffff010000000000000000002b,51686158882962056999029720274720315026942447058836641981410871754088586936363,7748720,0x9880640c700feee5053b4ca06b379a04cbcbe22f92bd4b4210f2069c9744a26f,8573121,0x29936c1f8f318729a7c8ddc4039628209a79269a9441fa460485344ec9c8fbff
0x9838B9f4B4EC38BCE465985467dA70E230D8445F,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0x0000000000000000000000000000000000000000,0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,0,closed,0x636245544857455448000000000000000dffffffff000000000000000000002c,44952601514843488834838218943639766399471042573673918657871413742715002683436,7748775,0xd086c59ae6104c07616d1a867bdddf0fd1497f3e264aee30e3afbf8e73dbc2b6,8292444,0x29b1b0c63967f1a80238f143000926337594abd24091407c38582c6ff7ce4022
0x28cc9d86D8c2b0ad6c1AA2081DD2814703a36b2A,0x272C39C82CA9F10e5338A6eE75927cFe00C82e2c,0x0000000000000000000000000000000000000000,0x272C39C82CA9F10e5338A6eE75927cFe00C82e2c,0,closed,0x5553444344414900000000000000000005ffffffff000000000000000000002d,38593711568210349957513968314749773504212615184788148874854384419666294472749,7804558,0x2f5207540355f309b71f8b7d9942cebf9551765e1203472025b50bd2c4f5fde4,13027028,0x825464f7df78247df1dc77e3ad05cc11f65ef96292077a78001aea46908c02b6
0xD083826A8b490Caef215f8d1195A18E479FC4095,0x8F7D775C74e8511d1812751011BE3ebA042c6f78,0x0000000000000000000000000000000000000000,0x8F7D775C74e8511d1812751011BE3ebA042c6f78,0,closed,0x6362455448574554480000000000000001ffffffff010000000000000000002e,44952601514843488834838218943639766399455091837724500876322387672620813254702,8027429,0x4d335cbb250d202825204e90afe6173eff64eab458f4229f8493157e9a6194c6,10180766,0x2ca43c256555006de5aac7d7c59812b7ca78ba3e20d59a7ff9785878fe21c216
