proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x8E543C33102a54998921A8e2C641113802BeFD60,0x461337d4F089ADF16455acb785415f6437da0c24,0x0000000000000000000000000000000000000000,0x461337d4F089ADF16455acb785415f6437da0c24,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000028,39473711971008973453169260976559156091726112915172620492442605951409020993576,137756417,0xb860d0ca0ee9a4cc2328e0e8f3ff7b44f1a418a0f422c657d7cca52b261119e6,140364330,0x43200ec941434e1f352f12bccd5d6102ff82f229292d3854474c98a7c40a28ed
0x1bddCC4e4cD46556B55A0151963c8f62B0F1aA77,0x096C5408E01c55036EBe16910F8142EEB190B08c,0x0000000000000000000000000000000000000000,0x096C5408E01c55036EBe16910F8142EEB190B08c,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000029,39473711971008973453169260976559156091726112915172620492442605951409020993577,137767519,0xc02217f13d046d0639e1d817407c5bca985ed12a892698293a800419b9de94bc,139741446,0xf9666d12c8e720a92ed0d80671e890cad52bb24ac3eb1500aa5432e43cb236da
0x9684F37fcF51142ed07F1aC9140A3dac63Fd8C99,0xe36B5c386Bf1a5580AB330C8c51832d3dc22e547,0x0000000000000000000000000000000000000000,0xe36B5c386Bf1a5580AB330C8c51832d3dc22e547,0,closed,0x555344432e6e5553444300000000000001ffffffff010000000000000000002a,38593711565912011273005321393887093187874206318873645214379905050960969334826,137770720,0xcf12157ea8807806b45f180d2bd2f427cb99e44bc80c491e64a5f3452aaae135,137781216,0xfb3b5e4a598d279c9cc893c2abdf2aa37bf5a505436d0ddbf697f50a87074a94
0x71cFa46AF4B033e4cDA8632B03c1f177D1820e8F,0xd455712e43582134F101a0C686d26548B5438A3b,0x0000000000000000000000000000000000000000,0xd455712e43582134F101a0C686d26548B5438A3b,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000002b,39473711971008973453169260976559156091726112915172620492442605951409020993579,137778969,0xfc4f07c97b6b3c2c65147c7f8f6e8eb37e2e10d63e3983600ca185bb8e2b65a8,137792709,0x211be0412fe40b2b454598efebd0c27dcbb92af586baa2f1bf059c6e083aaee8
0x8FB156d1D2f282a5303b03cA63fB617cD4a67a8a,0x224e69025A2f705C8f31EFB6694398f8Fd09ac5C,0x0000000000000000000000000000000000000000,0x224e69025A2f705C8f31EFB6694398f8Fd09ac5C,0,closed,0x7773744554485745544800000000000001ffffffff010000000000000000002c,54029218865546753974108168440998270186380372820619021932262686222129135878188,137803037,0x787d353e6037aafc7a290eef30d604a74b5a58a8d8ca06e6b02c9ce29dcf351d,137816314,0xb22dd8d35702a28be37505fe354fd0bad600fb335db5b44d61d73b4a06306608
0x5cA47A39F2E2CF4ccE8A93397bE93A7EB4618056,0x8C57B0B4F368dAb6968d721aa3afd8F1FE7640C2,0x0000000000000000000000000000000000000000,0x8C57B0B4F368dAb6968d721aa3afd8F1FE7640C2,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000002d,39473711971008973453169260976559156091726112915172620492442605951409020993581,137808794,0xfc85eecec4c1f14afc68f5df74051ff2fbbc77002e1c40907e27646340792af1,143343606,0xbcc42ce20db27ec590da2ddbcf94ad113471094d5d5acbf39b056cf2a68d40ed
0x5BcBEe273Da130492360A29EcD3973B759958298,0x1d8c4d80464270AFB50576CAB66F08a29903747F,0x0000000000000000000000000000000000000000,0x1d8c4d80464270AFB50576CAB66F08a29903747F,0,closed,0x5553444357455448000000000000000001ffffffff000000000000000000002e,38593711570212947132043687864786416957139448061109608463441359497252103520302,137868623,0x6db3cf5600d7e08451b5030460739f5f1c76fb60b76fad33a59da3084486716d,156243666,0x700a5a7e561242de1917dc799bfcb3f3700021524f63fc99229267c326a1d878
0x4CeD90Da64d110308134cB1da0e25f15729B91A1,0xa5341a1f9C0aa8Aca9F94e1905459E6a965AfB4d,0x0000000000000000000000000000000000000000,0xa5341a1f9C0aa8Aca9F94e1905459E6a965AfB4d,0,closed,0x5745544857425443000000000000000001ffffffff000000000000000000002f,39473711971212630353146468368120242199461062498765874411062661984183776182319,137911510,0x941febcf0651ab235638a05e95a55129c7c69c2a251eafb5a7fcc1de34bbb22d,137911555,0x510441f2248a4a998656e994ae627469f1343c4dca1323b0b9355a155ece8f78
0x6edf383083742F1AeE74b5ec4903C9FEf4f8B0ef,0x5Db201AE15f9702f0a0Ff9F00b8c1c18355373d0,0x0000000000000000000000000000000000000000,0x5Db201AE15f9702f0a0Ff9F00b8c1c18355373d0,0,closed,0x5745544855534443000000000000000001ffffffff0000000000000000000030,39473711971008973453169260976559156091726112915172620492442605951409020993584,137981255,0xf659c5700e6b9107e80f10dde310714419acea57203cdd685b88f4e5f7810b40,139611319,0xe06141171d1238f89c5b1d1879a9c1203d6c3bcc9fc8835ed9807a3c9fd6be63
0xc74379c877cDf2B5C4EBea251F64fd2d492B9219,0xA0ebF4f41BA800A534883DaEb0b661029986385c,0x0000000000000000000000000000000000000000,0xA0ebF4f41BA800A534883DaEb0b661029986385c,0,closed,0x5553444357455448000000000000000001ffffffff0000000000000000000031,38593711570212947132043687864786416957139448061109608463441359497252103520305,138015313,0xb0586ce233b7d3e6e66f985c9edfc55e4f91c02e495ba86cb6c81ebdd3c450be,138952936,0xd4bcca23e70c73edf9f2499846f717c264c2a458378f580b9ba5acc375f319a4
